# Last Local Modifications (sorted by filesystem mtime desc)
# Repo: /Volumes/LORULE/DEV/Projets/MDVZ/MidivisiVici
# Generated: 2026-03-12 01:06:06
# Status legend: M=modified, D=deleted, A=added(tracked), R=renamed, C=copied, ??=untracked

Timestamp            St   Path
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/image_formats/jpglib/jversion.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/image_formats/juce_JPEGLoader.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/image_formats/juce_PNGLoader.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/images/juce_Image.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/images/juce_ImageCache.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/juce_graphics.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/juce_graphics.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/juce_graphics_Sheenbidi.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_CoreGraphicsContext_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_Direct2DGraphicsContextImpl_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_Direct2DGraphicsContext_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_Direct2DImage_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_DirectWriteTypeface_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_DirectX_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_DirectX_windows.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_Fonts_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_Fonts_freetype.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_Fonts_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/native/juce_RenderingHelpers.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/juce_UnicodeGenerated.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/JUCE_CHANGES.txt
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/BidiChain.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/BidiChain.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/BidiTypeLookup.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/BidiTypeLookup.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/BracketQueue.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/BracketQueue.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/GeneralCategoryLookup.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/GeneralCategoryLookup.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/IsolatingRun.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/IsolatingRun.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/LevelRun.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/LevelRun.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/PairingLookup.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/RunQueue.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/RunQueue.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBAlgorithm.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBAlgorithm.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBBase.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBBase.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBCodepointSequence.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBCodepointSequence.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBLine.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBLine.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBLog.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBLog.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBMirrorLocator.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBMirrorLocator.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBParagraph.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBParagraph.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBScriptLocator.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SBScriptLocator.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/ScriptLookup.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/ScriptLookup.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/ScriptStack.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/ScriptStack.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/SheenBidi.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/StatusStack.c
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_graphics/unicode/sheenbidi/Source/StatusStack.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/buttons/juce_Button.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/buttons/juce_Button.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/buttons/juce_DrawableButton.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/commands/juce_ApplicationCommandManager.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/commands/juce_ApplicationCommandTarget.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/commands/juce_KeyPressMappingSet.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/components/juce_Component.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/components/juce_Component.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/components/juce_FocusTraverser.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/components/juce_FocusTraverser.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/components/juce_ModalComponentManager.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/desktop/juce_Desktop.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/desktop/juce_Displays.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/desktop/juce_Displays.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_AccessibilityHelpers.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_AccessibilityHelpers.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_ComponentHelpers.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_FocusHelpers.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_LookAndFeelHelpers.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_MouseInputSourceImpl.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_MouseInputSourceList.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_ScalingHelpers.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/detail/juce_ToolbarItemDragAndDropOverlayComponent.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/drawables/juce_Drawable.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/drawables/juce_DrawableText.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/drawables/juce_DrawableText.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/drawables/juce_SVGParser.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/filebrowser/juce_FileBrowserComponent.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/filebrowser/juce_FileChooser.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/filebrowser/juce_FileChooser.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/filebrowser/juce_FileListComponent.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/filebrowser/juce_FileTreeComponent.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/juce_gui_basics.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/keyboard/juce_KeyPress.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/keyboard/juce_KeyboardFocusTraverser.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/keyboard/juce_ModifierKeys.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/keyboard/juce_ModifierKeys.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/keyboard/juce_SystemClipboard.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_ComponentAnimator.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_ComponentBoundsConstrainer.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_ComponentBuilder.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_ComponentMovementWatcher.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_SidePanel.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_SidePanel.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_StretchableLayoutManager.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_StretchableObjectResizer.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_TabbedButtonBar.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/layout/juce_Viewport.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/lookandfeel/juce_LookAndFeel.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/lookandfeel/juce_LookAndFeel_V2.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/lookandfeel/juce_LookAndFeel_V4.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/menus/juce_PopupMenu.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/menus/juce_PopupMenu.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/misc/juce_BubbleComponent.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/misc/juce_DropShadower.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/mouse/juce_DragAndDropContainer.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/mouse/juce_LassoComponent.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/mouse/juce_MouseInputSource.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/accessibility/juce_Accessibility_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/accessibility/juce_Accessibility_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/accessibility/juce_UIAProviderBase_windows.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/accessibility/juce_UIATextProvider_windows.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/java/app/com/rmsl/juce/ComponentPeerView.java
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/javaopt/app/com/rmsl/juce/JuceActivity.java
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_ContentSharer_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_FileChooser_ios.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_FileChooser_linux.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_FileChooser_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_MainMenu_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_NSViewComponentPeer_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_NativeMessageBox_ios.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_PerScreenDisplayLinks_mac.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_UIViewComponentPeer_ios.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_VBlank_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_Windowing_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_Windowing_ios.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_Windowing_linux.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_Windowing_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_Windowing_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_XWindowSystem_linux.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/native/juce_XWindowSystem_linux.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/positioning/juce_RelativeCoordinate.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/positioning/juce_RelativeCoordinatePositioner.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/properties/juce_PropertyPanel.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_ComboBox.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_ComboBox.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_Label.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_ListBox.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_ListBox.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_Slider.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_Slider.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_TableHeaderComponent.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_TextEditor.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_Toolbar.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_TreeView.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/widgets/juce_TreeView.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_AlertWindow.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_CallOutBox.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_ComponentPeer.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_DocumentWindow.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_DocumentWindow.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_ResizableWindow.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_ResizableWindow.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_ThreadWithProgressWindow.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_ThreadWithProgressWindow.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_TooltipWindow.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_TopLevelWindow.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_VBlankAttachment.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_basics/windows/juce_VBlankAttachment.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/code_editor/juce_CodeDocument.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/code_editor/juce_CodeEditorComponent.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/documents/juce_FileBasedDocument.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/juce_gui_extra.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/misc/juce_KeyMappingEditorComponent.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/misc/juce_LiveConstantEditor.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/misc/juce_LiveConstantEditor.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/misc/juce_PushNotifications.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/misc/juce_SplashScreen.h
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_ActiveXComponent_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_NSViewComponent_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_PushNotifications_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_UIViewComponent_ios.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_WebBrowserComponent_android.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_WebBrowserComponent_linux.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_WebBrowserComponent_mac.mm
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_WebBrowserComponent_windows.cpp
2026-03-12 01:01:41  M    JuceLibraryCode/modules/juce_gui_extra/native/juce_XEmbedComponent_linux.cpp
2026-03-12 01:01:41  M    MidivisiVici.jucer
2026-03-12 01:01:41  M    README.md
2026-03-12 01:01:41  M    Source/.DS_Store
2026-03-12 01:01:41  M    Source/PluginColours.h
2026-03-12 01:01:41  M    Source/PluginLookAndFeel.cpp
2026-03-12 01:01:41  M    Source/PluginLookAndFeel.h
2026-03-12 01:01:41  M    Source/PluginParameters.h
2026-03-12 01:01:41  M    Source/PluginProcessor.cpp
2026-03-12 01:01:41  M    Source/PluginProcessor.h
(deleted)            D    JuceLibraryCode/include_juce_audio_processors_ara.cpp
(deleted)            D    JuceLibraryCode/include_juce_audio_processors_lv2_libs.cpp
(deleted)            D    JuceLibraryCode/modules/juce_audio_basics/midi/ump/juce_UMPReceiver.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_devices/midi_io/ump/juce_UMPBytestreamInputHandler.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_devices/midi_io/ump/juce_UMPU32InputHandler.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_devices/native/juce_Bela_linux.cpp
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format/juce_AudioPluginFormat.cpp
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format/juce_AudioPluginFormat.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format/juce_AudioPluginFormatManager.cpp
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format/juce_AudioPluginFormatManager.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/README.md
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/generate_lv2_bundle_sources.py
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/juce_lv2_config.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/COPYING
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/lilv/lilv.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/lilv/lilvmm.hpp
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/collections.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/filesystem.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/filesystem.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/instance.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/lib.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/lilv_internal.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/node.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/plugin.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/pluginclass.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/port.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/query.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/scalepoint.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/state.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/ui.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/util.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/world.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/zix/common.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/zix/tree.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv/src/zix/tree.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lilv_config.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/COPYING
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/atom-test-utils.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/atom-test.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/atom.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/atom.meta.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/atom.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/forge-overflow-test.c
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/forge.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/manifest.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/atom/util.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/buf-size/buf-size.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/buf-size/buf-size.meta.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/buf-size/buf-size.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/buf-size/manifest.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/attributes.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/lv2.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/lv2_util.h
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/lv2core.meta.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/lv2core.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/manifest.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/meta.ttl
(deleted)            D    JuceLibraryCode/modules/juce_audio_processors/format_types/LV2_SDK/lv2/lv2/core/people.ttl
